"VERSIONS","LEVEL_ID","TERRITORY_ID","NAME_HTML","YEAR","DATE","UNIT","VALUE"
"2016","2","DE24","Oberfranken","2019","2019","PC","4400376.0"
"2016","2","DE24","Oberfranken","2020","2020","PC","2726159.0"
"2016","2","DE24","Oberfranken","2021","2021","PC","2917347.0"
"2016","2","DE24","Oberfranken","2022","2022","PC","4271895.0"
"2016","2","DE24","Oberfranken","2023","2023","PC","4585998.0"
"2016","2","DE24","Oberfranken","2024","2024","PC","4556879.0"
"2016","2","DE25","Mittelfranken","2019","2019","PC","8140030.0"
"2016","2","DE25","Mittelfranken","2020","2020","PC","4155032.0"
"2016","2","DE25","Mittelfranken","2021","2021","PC","4535674.0"
"2016","2","DE25","Mittelfranken","2022","2022","PC","7788121.0"
"2016","2","DE25","Mittelfranken","2023","2023","PC","8666671.0"
"2016","2","DE25","Mittelfranken","2024","2024","PC","9054022.0"
"2016","2","DE26","Unterfranken","2019","2019","PC","5536163.0"
"2016","2","DE26","Unterfranken","2020","2020","PC","3331163.0"
"2016","2","DE26","Unterfranken","2021","2021","PC","3565620.0"
"2016","2","DE26","Unterfranken","2022","2022","PC","5144766.0"
"2016","2","DE26","Unterfranken","2023","2023","PC","5626392.0"
"2016","2","DE26","Unterfranken","2024","2024","PC","5681765.0"
"2016","2","DE27","Schwaben","2019","2019","PC","15208644.0"
"2016","2","DE27","Schwaben","2020","2020","PC","10636327.0"
"2016","2","DE27","Schwaben","2021","2021","PC","10094889.0"
"2016","2","DE27","Schwaben","2022","2022","PC","14568425.0"
"2016","2","DE27","Schwaben","2023","2023","PC","15261763.0"
"2016","2","DE27","Schwaben","2024","2024","PC","15408379.0"
"2016","2","DE30","Berlin","2019","2019","PC","33922464.0"
"2016","2","DE30","Berlin","2020","2020","PC","12109817.0"
"2016","2","DE30","Berlin","2021","2021","PC","13792693.0"
"2016","2","DE30","Berlin","2022","2022","PC","26322507.0"
"2016","2","DE30","Berlin","2023","2023","PC","29383378.0"
"2016","2","DE30","Berlin","2024","2024","PC","30394844.0"
"2016","2","DE40","Brandenburg","2019","2019","PC","12024085.0"
"2016","2","DE40","Brandenburg","2020","2020","PC","8510752.0"
"2016","2","DE40","Brandenburg","2021","2021","PC","8476711.0"
"2016","2","DE40","Brandenburg","2022","2022","PC","11722289.0"
"2016","2","DE40","Brandenburg","2023","2023","PC","12307927.0"
"2016","2","DE40","Brandenburg","2024","2024","PC","12657553.0"
"2016","2","DE50","Bremen","2019","2019","PC","2725181.0"
"2016","2","DE50","Bremen","2020","2020","PC","1410560.0"
"2016","2","DE50","Bremen","2021","2021","PC","1572848.0"
"2016","2","DE50","Bremen","2022","2022","PC","2482611.0"
"2016","2","DE50","Bremen","2023","2023","PC","2710499.0"
"2016","2","DE50","Bremen","2024","2024","PC","2815391.0"
"2016","2","DE60","Hamburg","2019","2019","PC","15381216.0"
"2016","2","DE60","Hamburg","2020","2020","PC","6840780.0"
"2016","2","DE60","Hamburg","2021","2021","PC","7517220.0"
"2016","2","DE60","Hamburg","2022","2022","PC","14663644.0"
"2016","2","DE60","Hamburg","2023","2023","PC","15894864.0"
"2016","2","DE60","Hamburg","2024","2024","PC","16068105.0"
"2016","2","DE71","Darmstadt","2019","2019","PC","20759536.0"
"2016","2","DE71","Darmstadt","2020","2020","PC","9017690.0"
"2016","2","DE71","Darmstadt","2021","2021","PC","9181675.0"
"2016","2","DE71","Darmstadt","2022","2022","PC","16884118.0"
"2016","2","DE71","Darmstadt","2023","2023","PC","19805806.0"
"2016","2","DE71","Darmstadt","2024","2024","PC","20918833.0"
"2016","2","DE72","Gießen","2019","2019","PC","2305426.0"
"2016","2","DE72","Gießen","2020","2020","PC","1309117.0"
"2016","2","DE72","Gießen","2021","2021","PC","1348832.0"
"2016","2","DE72","Gießen","2022","2022","PC","2066100.0"
"2016","2","DE72","Gießen","2023","2023","PC","2235000.0"
"2016","2","DE72","Gießen","2024","2024","PC","2258277.0"
"2016","2","DE73","Kassel","2019","2019","PC","7013627.0"
"2016","2","DE73","Kassel","2020","2020","PC","4130577.0"
"2016","2","DE73","Kassel","2021","2021","PC","4142563.0"
"2016","2","DE73","Kassel","2022","2022","PC","6359700.0"
"2016","2","DE73","Kassel","2023","2023","PC","6766112.0"
"2016","2","DE73","Kassel","2024","2024","PC","6550199.0"
"2016","2","DE80","Mecklenburg-Vorpommern","2019","2019","PC","30880385.0"
"2016","2","DE80","Mecklenburg-Vorpommern","2020","2020","PC","25355517.0"
"2016","2","DE80","Mecklenburg-Vorpommern","2021","2021","PC","23814997.0"
"2016","2","DE80","Mecklenburg-Vorpommern","2022","2022","PC","28969968.0"
"2016","2","DE80","Mecklenburg-Vorpommern","2023","2023","PC","29016887.0"
"2016","2","DE80","Mecklenburg-Vorpommern","2024","2024","PC","29614566.0"
"2016","2","DE91","Braunschweig","2019","2019","PC","6580240.0"
"2016","2","DE91","Braunschweig","2020","2020","PC","3839100.0"
"2016","2","DE91","Braunschweig","2021","2021","PC","3727788.0"
"2016","2","DE91","Braunschweig","2022","2022","PC","5775091.0"
"2016","2","DE91","Braunschweig","2023","2023","PC","6390015.0"
"2016","2","DE91","Braunschweig","2024","2024","PC","6485045.0"
"2016","2","DE92","Hannover","2019","2019","PC","6424143.0"
"2016","2","DE92","Hannover","2020","2020","PC","3347916.0"
"2016","2","DE92","Hannover","2021","2021","PC","3677597.0"
"2016","2","DE92","Hannover","2022","2022","PC","5803846.0"
"2016","2","DE92","Hannover","2023","2023","PC","6501502.0"
"2016","2","DE92","Hannover","2024","2024","PC","6442504.0"
"2016","2","DE93","Lüneburg","2019","2019","PC","9517515.0"
"2016","2","DE93","Lüneburg","2020","2020","PC","6578786.0"
"2016","2","DE93","Lüneburg","2021","2021","PC","6989410.0"
"2016","2","DE93","Lüneburg","2022","2022","PC","9412588.0"
"2016","2","DE93","Lüneburg","2023","2023","PC","9566801.0"
"2016","2","DE93","Lüneburg","2024","2024","PC","9707117.0"
"2016","2","DE94","Weser-Ems","2019","2019","PC","17615266.0"
"2016","2","DE94","Weser-Ems","2020","2020","PC","12112631.0"
"2016","2","DE94","Weser-Ems","2021","2021","PC","12899588.0"
"2016","2","DE94","Weser-Ems","2022","2022","PC","16980882.0"
"2016","2","DE94","Weser-Ems","2023","2023","PC","17302498.0"
"2016","2","DE94","Weser-Ems","2024","2024","PC","17566749.0"
"2016","2","DEA1","Düsseldorf","2019","2019","PC","12352555.0"
"2016","2","DEA1","Düsseldorf","2020","2020","PC","5370950.0"
"2016","2","DEA1","Düsseldorf","2021","2021","PC","5596486.0"
"2016","2","DEA1","Düsseldorf","2022","2022","PC","10812527.0"
"2016","2","DEA1","Düsseldorf","2023","2023","PC","12736241.0"
"2016","2","DEA1","Düsseldorf","2024","2024","PC","12806986.0"
"2016","2","DEA2","Köln","2019","2019","PC","14196715.0"
"2016","2","DEA2","Köln","2020","2020","PC","6478432.0"
"2016","2","DEA2","Köln","2021","2021","PC","6814105.0"
"2016","2","DEA2","Köln","2022","2022","PC","12304379.0"
"2016","2","DEA2","Köln","2023","2023","PC","13834269.0"
"2016","2","DEA2","Köln","2024","2024","PC","14452932.0"
"2016","2","DEA3","Münster","2019","2019","PC","4249702.0"
"2016","2","DEA3","Münster","2020","2020","PC","2508864.0"
"2016","2","DEA3","Münster","2021","2021","PC","2883347.0"
"2016","2","DEA3","Münster","2022","2022","PC","4128872.0"
